0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399
2.8287673,2.0757995,3.647823,-1.7727168,1.7768135,1.850407,1.3488089,0.24300915,-2.048473,7.505631,0.926645,1.2767242,4.739511,3.0586486,-1.1048938,-1.4864897,1.2720399,-1.1409881,-0.6786187,1.7930945,3.6262953,2.1373997,4.811944,2.3667486,0.2506099,-0.71970063,-0.8131159,-0.3651719,-0.48718765,0.9901536,2.1472375,1.2059406,1.7462834,5.3594475,1.777995,0.9642403,1.292715,-1.5604929,3.3830683,4.3216457,1.8560014,-0.0041357856,0.08708169,1.54024,2.205147,1.8956711,0.095793106,2.2553325,-1.6294401,3.3128035,-0.48083454,0.66235906,3.0113416,2.5270061,3.0079422,-0.53390014,1.013391,0.028884616,-0.26672348,0.82830817,2.9186,0.08750461,0.006794882,1.3022438,-0.49444744,1.0343002,2.1013372,-0.14239794,-2.5233223,-5.378903,0.6688355,3.033122,2.0714262,-1.1323016,-1.6541711,-4.9251637,-2.5470886,3.0006135,-0.08226933,-1.7490772,3.2307599,0.709691,3.3655758,-0.4647549,0.67789924,-1.8819562,0.47366878,2.3173661,-1.1621454,-0.015737062,3.2497256,1.7144374,0.4474347,-1.744842,3.3572993,-1.2587025,1.565652,-0.3452371,2.7336738,0.5847012,-5.284298,-2.3712018,2.7889059,2.013414,1.1515313,-0.34082007,0.22503798,1.2196546,0.7646579,0.87921727,0.21688621,0.98125255,0.22917165,0.4792679,0.8389116,-1.0163288,-2.46683,2.8722115,1.0906771,1.4664927,-1.1077539,-1.4088106,-0.2168918,1.4832592,1.3734344,2.3447075,0.12987037,-1.3260629,1.402092,2.881463,1.7145733,0.84384376,-0.28702536,3.4522266,3.8746724,0.83431935,3.967524,1.6737889,2.8313882,6.5234866,1.727367,4.499681,0.28592113,0.6492009,1.7227205,10.37446,1.9396613,2.9034657,1.7438381,4.0884714,1.8157022,0.564816,4.995388,1.2157909,-1.4352473,0.87941283,2.0083876,1.8199325,-1.5164117,0.6391256,1.2599888,-0.02985769,1.0287089,2.8126297,-2.2063897,-0.5158623,-1.2266325,-1.5693816,-1.5608969,-0.21664323,-0.16817003,2.989096,-2.0280044,-1.2800089,2.070574,1.2679623,-0.44060767,-0.08818018,0.21937035,-1.7172499,-1.5528872,0.7639145,-2.1008866,0.4172273,1.6267632,-3.2173593,-1.5694107,-0.86248416,-3.3120737,-1.1511582,-1.766398,-0.56982857,-0.75104594,-1.8287224,-1.4116702,-4.594702,-2.9466314,3.076875,-0.37330556,-1.2557609,1.3039695,-2.6548076,3.0396473,5.1142826,-0.025989171,-1.5036077,-1.6625609,0.4706131,-1.128761,0.54164666,0.31774157,-1.2985276,0.48155078,-1.4964504,1.909398,0.7071791,5.794453,4.1627064,4.7330346,3.4725342,-1.1229509,-0.16662835,-0.29846662,-0.1238652,-1.0637007,2.3169088,2.6251903,1.2947469,1.0902312,3.2735472,-0.22304906,-2.2412114,-1.1476922,-1.8622304,0.22249772,1.9821229,-3.1341329,-0.84580123,0.67393285,0.4655872,-1.8076158,-0.3684943,-0.9569253,-1.051348,-1.1040767,0.06559345,0.41314945,1.4152987,0.14003891,-5.2813053,1.9077076,-1.0836595,2.1769068,0.35450917,0.08656232,1.4452969,0.77810806,2.7383497,1.0431192,0.58340436,-0.21388228,-0.3146956,-1.2553777,0.3836029,-4.225719,-1.4309225,2.569266,1.2935307,2.5235903,-2.0620787,0.76212996,-2.3343527,-0.32590705,0.4696057,-3.2497597,-1.2616429,-0.17257,0.48311365,2.6152778,2.4058752,-2.8040714,1.4286511,-1.4971278,-1.6602924,1.5585426,0.76159394,-2.2284007,-0.79213434,-0.41969132,2.086889,2.6633353,-1.1338502,1.5809723,-3.0498867,-2.5970988,-2.1136296,-1.2695299,0.17789346,-0.06039638,0.26384342,2.7580833,-1.1344252,0.2835295,1.4447793,-0.95846945,-2.2236476,-1.2545233,1.5326345,2.536927,-0.45949122,1.9133213,0.23739149,0.8838137,-0.5287911,-1.693615,-1.7484577,1.319766,1.7804022,-0.26453924,-0.29781166,1.094863,-1.618523,-0.7250908,-0.7906333,-0.16748855,-2.0130756,-1.1657841,0.45071012,2.472468,3.4732997,1.0514159,1.1162281,2.44929,4.3809576,3.4988186,5.462258,0.2965163,2.119658,2.8275805,4.597702,2.7799144,2.014844,-0.87987435,1.1199833,-0.9003817,3.2425308,0.65900934,-0.8232277,-1.432264,5.4326854,3.5040696,-0.10949813,0.7456447,-0.9929094,1.1447634,0.842347,-1.6326588,-1.3230236,2.4530783,-0.35071608,1.7268325,0.31191286,2.7135346,-2.5061533,-0.54480875,-1.3251456,-0.4794224,-0.706694,-0.070139736,-0.9462254,-4.863982,-1.0056102,-0.86819476,0.84268165,-0.67772317,-1.405735,-4.727609,-1.6542732,-3.0450346,0.80101746,-2.4179447,-0.13837878,0.3171145,-2.4778051,-1.8283647,-1.1397482,-1.5521693,-4.2833786,-0.7362112,-1.8668063,-0.81023,-3.1938171,-1.6495701,-1.1607214,-0.74074465,-3.250928,-3.3701193,0.70868546,-2.5687718,-0.8735631
2.857706,3.4876113,1.5230824,3.404454,1.5316526,1.7064943,1.6578424,0.29000512,0.6820503,-1.3862351,-2.2962213,0.6182516,2.1645823,2.8383281,-1.2835593,-2.1946397,-0.52895284,-2.6646295,1.0447766,2.5800798,2.758492,1.5674963,3.502464,2.9733253,-5.9196343,-3.3983276,-6.124145,-1.3449131,-2.3216138,-1.011702,0.5706123,3.4654274,1.1505038,-2.7127256,1.1644177,0.28391626,3.0497673,-0.9252072,2.4214485,0.28452912,-1.318664,-6.228332,-6.106616,-1.4700472,0.08117651,1.7349026,-1.4394875,-2.1018753,-6.865452,-3.9123561,-1.5275975,-1.4246763,-0.5174241,-0.44555664,0.21983632,-4.6747622,0.6517849,2.8092847,1.2854195,-1.0491183,1.4147326,-1.9290392,-2.9825597,-1.762664,-1.6029086,-0.18202896,-2.6788447,-3.3254402,-1.8108554,-3.1713006,0.3421567,3.8430831,-0.2422946,-0.63731194,-2.71077,1.2122045,-0.057881363,1.672996,-4.5595164,-0.77553654,1.2974781,-4.88321,-1.2603775,-4.6658998,-2.4160025,-3.2816339,-3.9161031,-3.1027725,-1.7234505,-3.5979507,-3.3796809,-0.07581252,-0.15154763,-0.5020487,1.3677771,-2.7009156,-1.5763135,-1.4460943,-3.7373526,-3.5882788,-6.3284206,-1.6895782,0.19277045,-0.78565556,-0.15548605,-2.1206827,-2.2096303,-2.1447744,-0.7778797,0.49982992,-1.1944258,-1.3269904,-2.7572262,-1.1247491,1.1127706,0.33711633,-0.13711703,1.2879546,-0.82286966,-0.7942912,-1.5236353,-2.908873,1.5424837,-0.27493247,-0.635642,-1.1740383,0.0064412686,-0.28133368,-0.31674534,2.7858298,2.0802014,-0.7930402,0.8185666,1.9422568,2.0997992,1.6000543,-0.50261587,-1.4572746,-1.1091646,-3.3252227,-3.4177043,-3.7103024,-1.8694452,-5.653394,-3.845552,-6.935408,-0.8403702,1.9735659,-0.42636064,0.9693891,-0.965813,-1.9162085,2.2117634,-0.45829898,-1.2254468,0.46816415,2.7907593,-0.95754325,-1.8438118,-2.7358465,-1.0010301,-4.8293476,0.3774565,0.7596794,-3.3697193,-1.6853712,-3.5898244,-1.490685,-1.704487,-1.4135125,-1.0942281,-4.175131,-3.1083684,-4.8218594,-0.9137224,-2.8494258,-3.231153,-3.188683,-0.9777923,-5.2269325,-3.1717615,-0.66289765,-3.161467,-2.6443436,-6.3156385,-6.051986,-4.637182,-3.7615025,-6.500928,-5.5970974,-6.421042,-8.570936,-6.176614,-5.2163086,-3.4036276,-10.35908,-5.0627446,-0.5860504,-4.8475676,-6.3009043,-3.611412,-1.5414642,2.716356,3.770046,0.68120086,-0.8950086,-0.82473344,-3.1952589,-0.8886502,-1.8894131,-1.0423754,0.8201215,0.81838423,-1.9419272,1.2222041,-4.34515,2.358636,-0.956359,0.7840439,0.2792807,-3.507658,-4.4245725,-3.603872,-1.3456736,-1.4383974,-1.4959514,-2.7697423,-3.800898,1.8813621,-4.1164894,-0.5258654,-2.0975637,-3.2319913,-4.8962936,-3.0974517,-3.700785,-7.5568833,-0.033603054,-2.1175013,-4.422676,-4.200369,-4.1062956,-4.319814,-2.1388538,-0.6910756,-1.8567855,-3.025917,-2.8958905,-4.9653177,-5.739882,-0.99665207,-0.9970544,-2.973957,-2.0464296,-0.4284873,-2.1215305,-2.2113945,-2.4487066,-6.389055,-2.857637,-2.2103596,-1.8460536,-5.254125,-2.720745,-0.79140437,-2.39526,1.0804368,-0.83260494,0.60617197,-3.0002742,-0.9245299,3.131162,-2.8255186,-5.638491,-4.9734073,-1.818595,-1.5503455,-1.0859998,-0.22308409,-0.4086105,-2.1027422,-0.6197412,-1.5679867,-4.5849276,-0.00263551,-0.44889802,-1.2771983,-3.6561136,-3.8222582,1.3773485,-0.8812647,-3.4787493,-4.7722597,-4.3393316,-1.946039,0.3462309,-0.37150723,-2.4698186,-0.20571178,-1.8719718,1.0212141,-2.6218128,-4.824396,-0.45988455,-1.4737796,1.0632662,-0.36661214,0.58354706,-2.7047765,0.23844492,-4.012292,-1.1327938,-2.3560956,-1.8287554,-1.4927524,-4.298836,-0.44289201,0.50412446,-3.640998,-5.712722,-2.4028018,-1.8401605,-1.0981396,-1.4052721,-0.8800442,-1.7986187,-0.42944342,-0.59550446,0.9075704,1.4306729,3.1487277,-1.0639952,-1.856713,2.216217,2.735089,-1.4500986,-1.6407249,0.9457147,0.5047764,-2.5650065,-2.322097,-1.7196643,-2.325201,-4.9938273,-0.06327452,4.6251225,0.42225572,0.2431001,-1.0108023,5.178548,0.569099,1.0559137,-0.20997588,-0.18580927,0.956928,1.0957272,-0.9817436,-2.7179668,-2.0937674,-4.2978244,-2.0942152,0.21536684,1.4998312,-1.9669178,-1.0306822,-3.6219735,-2.0086734,-1.7593514,-3.6321976,-1.5886333,-6.9359107,-2.895793,-5.0933366,-2.2935152,-3.4066164,-4.0498433,-6.828104,-3.8038766,-2.61161,-2.14449,-2.8032906,-1.9514015,-0.6623112,-5.6454988,-7.746172,-4.211148,-5.0921974,-8.021773,-5.2320676,-6.0168624,-6.2990866,-6.0752764,-0.41087496,-5.494268,-5.1605706,-7.4486284,-5.9971037,-2.5158088,-4.037367,-3.303573
-0.0435393,4.821025,4.8676863,4.927365,1.8442669,5.222375,3.1623127,0.46622178,-1.2316046,-3.446569,-2.5570543,0.8969327,-3.138996,3.5359783,-0.29915228,-1.9450322,1.8071513,-0.26160133,-0.15371987,1.6496851,1.2628301,0.13045622,2.458001,1.4478316,-4.3581734,-0.62598926,-3.8854105,-2.1097608,-2.582369,-1.4901016,4.5982466,3.191727,3.7444236,-4.0811043,0.43440622,2.4481802,1.2373481,-0.9982956,5.3016615,3.155957,1.3467354,-1.0310873,-0.24656935,0.40936103,0.1495582,0.7765708,0.08436417,-1.2809572,-1.3224875,-2.5303063,-2.0536697,-0.52615327,1.6369278,0.6627805,2.8232377,-2.7693865,0.70173967,1.7424757,2.2756636,0.24331012,1.4203359,0.6011566,-1.2147768,0.13962683,-0.1336636,1.20788,-0.73929405,-2.936388,-2.8891034,-1.3991432,-0.06505153,2.5826128,-0.5037967,-0.98853225,-2.2539241,0.109523654,-2.2475672,-0.46041945,-2.2475166,-1.2872076,2.063295,-2.365997,2.3358438,-2.033686,-2.1885302,-1.0073903,1.6121389,-0.3267168,-2.0760627,-0.8073257,1.2981011,-0.049473528,0.50310576,2.0619311,1.937457,-0.5652068,0.32090747,0.11230018,-3.7955709,-0.36836243,-4.972638,0.30324662,0.011948275,-1.4306325,0.9123697,0.089811206,1.1047735,-1.2592034,1.2082032,2.4716496,-0.41874027,2.3957882,1.1813539,2.3689542,0.75859135,-0.17428446,0.40056652,3.3384104,2.747623,2.8023913,-2.3679504,-1.8919096,-0.47045544,-1.7319756,-0.83697116,1.7406974,0.7618004,1.3480505,0.85978854,0.31034833,0.22824569,0.26865724,2.2433815,0.14125544,1.317297,1.1577908,0.42422378,0.4916264,1.0505062,0.5049796,-0.70059425,1.3223963,-2.0320451,-0.7752226,-1.9450549,-11.918231,1.9288293,-1.5254812,0.0025025397,0.88731414,-0.4033198,-1.8082663,0.4732197,-0.94855267,-0.6188732,0.6891651,0.97238183,1.6545702,0.71724504,1.1162077,3.096052,1.1483494,-0.34623086,-0.5984422,-3.4515865,-1.5986387,-1.6654218,0.66448325,0.20541333,1.8233318,-0.09196405,0.15452668,-2.1557434,-4.611438,0.25050792,-1.5822991,-5.1005197,-2.732258,-5.6530743,-5.9233513,-6.9146166,0.01716907,-1.7897499,-1.2708075,-5.192419,0.52539396,-3.1274107,-2.777952,-4.8657813,-4.689808,-4.8685346,-7.3372397,-3.2235386,-6.218617,-5.998121,-7.2088037,-4.6766224,-3.0780578,-8.952528,-8.579435,-0.37546733,0.69250953,0.09562124,2.2799766,1.8841925,1.6914924,2.4956808,-0.5455908,-1.3880068,-2.0194886,-0.8894168,-0.59088874,0.4889918,-0.13851787,0.46112132,-0.4185532,0.87021,-1.4816889,0.025890304,2.2369285,-1.0761352,-2.7625625,-3.952038,-2.1583352,-2.066665,3.6889367,1.1007417,-1.7992457,1.6174184,-3.9533844,-1.9627744,1.2141974,-1.6663338,0.09758941,1.1852282,-0.97907865,-5.0939717,0.535254,-1.8474425,-0.8132986,-2.448963,-2.122192,-3.5982776,-0.6893823,0.16984414,0.1368093,-1.0925101,0.07491585,-3.161237,-4.0181985,0.04148329,1.4632366,-0.79759574,-0.087352574,-1.0977293,0.7759183,-3.0148914,-1.7253696,-2.3017673,0.114610925,0.11056393,-1.2019736,-5.0600576,-0.67074615,-0.8243146,-0.20182689,0.48894683,0.8263029,1.6033741,-4.0952444,-0.9463465,-2.8823082,-2.1137576,-0.8397193,-5.4588156,-0.7242907,0.5484841,0.05542159,0.13248658,0.8820842,-1.1384118,1.9976546,-0.95755327,-3.4397428,-1.3341913,-0.28792852,0.42650333,-2.3532581,-1.7693211,0.12070081,0.5025543,-2.0826855,0.79664075,1.0838293,-2.0030644,0.30057523,1.0274153,-0.20371994,2.4095142,0.28725824,1.0973294,-1.2578554,-0.5487537,1.6706426,-1.0536442,1.7858133,-0.2564321,1.3333578,1.5736976,1.5713778,-2.541378,-2.8688943,-1.7980331,0.6863573,-0.5225568,-0.19341558,1.9480526,1.3316377,-0.88636047,-4.247902,0.50129116,-0.7805676,0.15232931,1.4492557,1.1045158,0.008626689,0.807275,0.93298227,0.26864725,0.36785296,0.34959573,1.6440682,-0.31328955,0.6419802,1.8000787,0.027382696,-1.0908492,1.6575434,0.872618,-0.53660923,0.031411484,-1.054507,-1.9726683,-4.0809007,2.945559,1.0704067,0.7972952,1.1427077,-0.40657553,0.9858244,-0.8332163,1.0890872,0.73185414,0.36104888,-0.31924117,1.7526213,0.5024889,1.7239182,0.3178143,0.49411178,1.6239532,-1.5325338,-0.48375896,-2.804915,0.1268614,-0.6259716,1.3493072,-1.3181282,-2.5029743,-1.3557116,-5.6743655,-0.037630495,-3.445987,-1.0001601,-1.8042892,-1.3141204,-6.543457,-3.9409454,-1.2972883,-3.647316,-1.8909531,-0.3865681,-1.576388,-4.926669,-5.340486,-1.5688335,-4.1397934,-4.7101135,-3.3921425,-5.7028837,-3.8841507,-3.3741672,1.1566851,-7.170755,-6.1818624,-5.670514,-3.3272135,-3.0313222,-7.3384814,-5.172521
2.3954413,4.589229,5.992863,1.0538622,2.558133,5.781419,6.048459,6.5814095,5.1745353,8.559994,1.9090902,3.1465633,8.183575,5.1803093,-1.0639343,1.0337738,4.9644866,-0.15313056,1.33338,0.9539905,1.0103347,1.3651049,5.067892,0.7560246,-0.35160294,4.077385,-2.6991248,0.28227934,1.1187767,3.5456448,4.234439,3.3641047,6.4718714,7.298534,3.4494216,2.7537224,3.6967463,0.4245868,6.568957,7.26085,1.2967856,-2.8241735,-3.3366477,1.05101,-1.1533805,1.561673,-0.31177297,-0.47102126,0.632011,2.8754263,2.41252,2.6776454,-0.26133138,0.3118545,0.8655798,-0.5711287,2.204706,2.134142,0.015231091,-1.3881497,-0.038782414,0.90574116,-0.42121994,-0.38778907,0.039718676,2.1416018,-0.45858103,-1.5851845,3.0813825,0.7385807,0.32143536,3.451005,0.4074907,0.8001799,-0.9667182,0.44788057,-1.6501554,2.8309302,1.2461996,0.25336707,3.0251658,5.8187556,5.5348516,-1.7935356,0.383649,0.6992857,-1.4785937,-1.9241939,-2.6797814,0.24569842,3.6323187,0.078142196,1.6365058,-1.6612623,1.5603842,-0.8531125,-2.7827775,0.8132574,-0.54015434,-0.612757,2.3104057,1.7474387,1.0479534,1.550986,1.8944147,-0.29842952,0.43123046,-0.39465353,0.5116581,0.5312878,1.973365,-0.46587434,-0.18254764,2.0036733,1.2886555,1.5297773,1.0352722,2.5120966,4.0096617,3.514767,-0.74286765,0.9199579,-1.052255,4.4182386,-0.3539202,0.08050706,0.9023594,0.659716,0.9081745,0.7499834,0.86052465,-0.7402992,2.3529027,-0.047976214,0.93864274,0.06283633,0.10540588,4.198822,-2.1025891,-3.7931044,-2.1051629,4.25049,-0.34584323,-0.42691138,-0.86228484,14.124492,-0.32698348,-0.5224475,-1.0065398,0.6461084,-0.19143528,-2.1637843,-0.41332853,-0.4009854,-0.59911263,-0.3339844,-0.25842884,1.5895996,0.41585982,0.8078514,1.2794392,-0.5365561,-0.2786729,-0.30907345,-2.9226508,-0.9305946,-0.6101111,0.6250625,0.0571358,0.99607503,-1.8725672,1.4340434,-3.8764188,-4.9955955,1.9224672,0.547825,-5.2870193,0.6226781,-2.919211,-2.3141475,-1.8768526,0.48336774,-2.5012429,0.28529698,-1.7943629,-3.199303,0.78172344,1.5799936,-4.8237557,-4.9052014,-5.7980995,-5.8701644,-2.9016063,-3.06081,-1.6217407,-1.48407,-3.889654,-4.0261564,-7.7114706,-6.670867,2.186761,-0.7144311,1.6307895,1.726362,3.967656,4.2905617,2.221139,0.2902104,1.0232512,0.21845958,1.7917368,0.47868508,1.9401752,1.7488753,1.758454,1.7402263,1.6400925,0.6005901,0.9169991,2.7132938,2.8746614,-1.802354,0.55444795,0.799436,0.6711787,3.7526984,3.642469,1.9935334,0.778298,6.313532,2.4861746,4.883032,1.8171197,-0.24375702,1.7187548,0.7714532,1.1234481,1.5756716,-0.7198457,-2.7939563,-1.2748181,-0.825631,2.0387626,0.18028596,3.7678032,-2.1609242,-0.141549,1.0020473,-2.5456405,-0.79584014,1.4882451,-0.38268316,-1.091749,-2.260189,-0.40938354,3.518488,-1.3514041,-1.9386,-1.3065569,0.24961081,-0.4209741,-0.62665737,-1.3268766,0.6290645,1.9939948,-1.5326017,1.8667797,0.9937986,3.814309,-1.4201889,-1.6936971,-0.20355351,-1.2727256,0.067534134,-0.42334592,-0.07381921,1.208857,0.24555117,1.4572475,0.94239795,0.31413275,1.8336267,1.1860416,-1.1291517,1.7075442,0.08561769,0.3542497,-3.1868725,-0.9882618,-1.1662747,-0.6007848,-3.2314079,1.2643371,-2.6303563,-0.44903377,1.101651,0.553921,0.2910349,1.5695646,0.9151218,-0.049100008,-0.9785025,-1.5336078,1.473341,0.1553463,-0.15198192,-2.3496554,1.9916447,-1.3263333,2.917422,-1.3290422,0.38397405,0.08777691,1.2816532,0.93557405,-1.4212357,2.2790973,2.5954618,-0.15491316,-2.3122587,-0.17821854,-0.9218243,1.7580153,0.105274625,-0.5730765,0.55653733,-0.14585692,0.58933985,0.31540343,4.0031714,2.0437102,-0.71409184,-0.35967326,0.38375047,-0.3198606,3.8430138,1.5278275,1.9078003,-1.6120653,-0.13992634,0.037255395,-2.0963292,-0.88559693,-0.62717885,-0.21671367,0.92825186,0.17062211,0.47022292,0.50523454,-0.742759,-0.3641646,0.5508908,1.0962137,-1.3929343,0.16631912,-0.64828724,0.7925623,0.7930738,3.8303523,0.28125784,0.11692586,-0.001417115,0.074588165,-1.8595556,-0.17319538,-1.0615193,-0.20610905,-1.6194484,-2.0643952,0.58531505,-6.134102,0.19174737,-5.261901,-0.4483601,-0.83662254,1.0478042,-6.8400803,1.1463283,0.25585675,1.1360264,-1.6750008,-0.4578602,-0.91285974,-6.19362,-3.6931186,-0.98947704,0.97241676,-5.0989394,-5.4063435,-4.4931884,-4.9442883,-1.4829327,-1.3222615,-6.549156,-2.4957824,-1.5365412,-2.9312356,-4.608387,-7.937194,-3.5163565
0.26126182,2.3867757,1.1610394,6.7821674,2.0357943,3.6449635,0.8479385,1.6153667,0.47919354,-2.6073272,-0.48058918,-0.7300668,5.606158,4.539257,-0.7209114,0.89972895,1.5923556,0.5127927,3.9573815,1.7344468,1.3513181,2.1172698,3.6218436,2.0760643,-4.1995945,-2.926584,-3.6783485,-0.33649823,0.4475744,0.37997392,3.9871087,1.6005216,5.7554407,1.3941704,1.1358192,1.9441658,4.240382,2.5821762,8.745752,6.617789,4.720972,-2.7683086,-3.4626796,1.3047174,1.8341647,1.8949901,0.79924226,-0.61199254,-2.7441785,-1.4483781,-0.5015471,2.9879212,1.2414198,1.8354293,0.88170624,-2.6555338,-0.37484103,3.4132457,0.45867172,-1.5929832,-1.3348848,1.0288492,-0.65841705,1.1659542,0.5975584,2.4029725,0.84241277,-1.9530587,-0.003884022,-1.2566513,2.335439,2.4320395,-0.4395595,0.7850992,-2.4263062,3.1068976,1.6467221,1.657513,-4.056788,-0.32921487,1.3019912,-2.7373726,6.134517,-1.9915062,-0.25884753,0.34315452,-0.5566844,-2.2090037,0.37521186,-1.0396303,-1.5278759,1.3648285,4.396245,2.3659658,6.103507,1.0842651,-1.1117934,-0.24140882,-1.502051,-0.75291663,-0.23898292,-1.120834,1.4663354,3.0313954,1.642662,1.3287766,3.6877635,0.20545068,0.9412401,0.30617172,2.191158,0.9381723,2.1673424,2.549541,2.6958146,1.613451,0.6808773,6.3664613,6.0220623,2.462467,-2.1763165,-1.7123055,2.3879418,1.2156649,-0.36106092,0.39009157,0.090018265,0.52548426,1.3988445,2.3705049,3.130288,0.070367254,3.006528,2.4373565,2.417764,0.6956401,-0.31961653,1.3591635,-1.4968649,-5.2607975,-3.7476308,-1.2236336,0.6838116,-2.9896452,-1.1046814,-0.03535567,-0.5251386,1.2056825,-1.1311157,-0.77978,-1.279741,-1.8813729,1.3750021,1.1842347,-1.7410221,0.7923652,-0.2116274,1.4331481,1.5300454,-1.0167544,1.8516083,-2.0185664,1.8816227,2.3301632,-1.2437874,-0.3928482,-1.4118992,0.99887913,0.070843965,1.0835837,-0.78915817,3.732356,-1.3365133,-3.3605149,0.96513057,-3.3764622,-7.110088,-1.2149422,-3.4777803,-4.88131,-4.512429,2.4064777,0.5971823,1.4771253,-2.9841027,-1.0725422,0.6125601,-2.6650324,-4.7861495,-4.6504703,-5.943377,-4.784153,-3.5274973,-5.099312,-3.7778478,-5.4199758,-6.133894,-5.4957547,-5.7360473,-7.4112287,1.7175807,2.5690613,2.123877,1.9907806,2.9494183,-0.5181882,-1.7185396,-0.8061231,1.357273,-0.32103252,0.062510826,2.2820375,0.9658443,1.0226233,1.7847747,1.0923011,1.3826903,1.108831,0.08382973,2.1358516,-0.28711018,-1.1621442,-2.3192668,1.3268633,1.2243938,3.8439014,2.1189246,3.3791308,2.680547,-0.8117347,0.6645995,3.2474241,1.5119127,2.0844445,4.629228,3.4044375,-1.3366243,2.8606222,0.884702,-1.1916616,-0.5915373,1.3123155,-0.31605405,-0.33488697,3.7016354,-1.243111,1.1595657,2.2056618,-0.808017,-1.9977874,1.1744448,0.67816097,-0.068808526,0.36633334,-1.0876755,7.8063345,-3.4378655,-0.60119367,-2.7889864,0.7166993,-0.10802852,-0.058678735,-1.8846141,-1.402154,0.9146281,1.0787795,3.1487784,1.8014519,2.5814335,-1.9771802,1.9264543,5.1957307,-1.6980628,-3.525043,-1.0339108,-0.9539859,2.5172493,1.686463,2.6749437,1.9047303,1.4362507,1.0031178,0.115877815,-1.6259744,1.1093091,1.4812936,0.35519758,-2.6404874,-1.2253975,0.64309514,1.288516,0.30302954,-0.094338045,1.7757741,1.1080512,2.517918,3.4947047,0.016606873,1.880459,0.26681373,1.2439705,-1.5019218,-2.4538465,1.5123754,-0.704549,2.327053,0.1683153,3.1618855,-0.5531772,5.1436987,-0.69931847,-0.44858456,0.28827992,2.551362,3.5544338,-1.5067176,6.0436406,6.653279,2.74581,2.029966,1.081031,1.0760742,2.1099873,2.4393547,1.03567,1.8878394,1.8032448,1.8411907,2.457988,3.393332,2.992187,0.00024615566,0.49771973,1.8444626,0.6258631,-1.2942716,1.2187454,1.2847452,-2.1254187,-3.2636948,-1.5053144,-2.477047,-2.7716978,-0.5782281,2.769264,2.594359,-0.067636505,2.0446968,1.3070644,-0.4055175,0.19189572,0.5444106,-0.04767103,0.03711009,1.6639789,1.7233511,1.4939841,-0.14484686,0.56243265,0.047064316,-1.0387169,1.7061194,2.416944,0.47066253,1.2752371,1.4460646,1.4450926,0.273784,0.11556921,0.41621697,-7.042962,-0.0041257776,-6.8962994,0.13647044,-2.914352,0.545744,-4.7465324,-0.39676085,-0.91374004,-0.82026255,0.55383104,0.74002653,1.6586883,-5.2097335,-4.4544873,-0.3915312,-2.3181303,-8.145485,-4.239932,-5.278735,-4.6658607,-2.5007071,5.4145393,-4.2231836,-3.621059,-2.785245,-6.549045,-6.396995,-5.391192,-5.180282
